"ID","Personality_PSWQ_Concerns","Personality_RSTPQ_BIS","Personality_BISBAS_BIS","Personality_BFI_Anxiety","Covariate_Gender","Covariate_Age","Covariate_BDI_Depression","Covariate_BFI_Extraversion","Covariate_BFI_OpenMindedness","Covariate_BFI_Conscientiousness","Covariate_BFI_Agreeableness","Personality_Z_AV_notweighted","Personality_Z_AV_ItemNr","Personality_Z_AV_Reliability","Personality_PCA","Personality_FactorAnalysis"
"sub-IG06LF01",65,78,3.85714285714286,4,1,22,12,1.75,3.08333333333333,3.16666666666667,3.91666666666667,1.45087045778817,1.49373244958191,1.45680059512781,"27.9133562813952","1.54063606328976"
"sub-IG06NS07",42,57,2.71428571428571,2.5,1,23,10,3.5,3.25,3.91666666666667,3.91666666666667,-0.318688167475798,-0.199208465039665,-0.304480399659628,"-3.22722891247182","-0.346091042160543"
"sub-IG06RI25",40,60,2.71428571428571,3.25,2,25,9,2.33333333333333,3.25,3.58333333333333,3.58333333333333,-0.0665765145907093,-0.0702979276243908,-0.0812940711022136,"-2.44332448873331","-0.133448204166437"
"sub-IG06WE03",37,36,2.28571428571429,2.5,1,29,NA,3.16666666666667,2.41666666666667,3.91666666666667,3.5,-0.981471152165553,-1.13839758187308,-0.99821917542881,"-21.7706496626302","-1.02893283811757"
"sub-IG07CH14",63,62,3.57142857142857,3.5,1,22,11,2.75,3.58333333333333,3.83333333333333,4.58333333333333,0.840940699404934,0.781666013416118,0.845517192243409,"15.0284728321306","0.943646307322338"
"sub-IG07EN03",50,57,3,3.75,1,23,7,4.25,4.08333333333333,4,4.08333333333333,0.342374875075665,0.186770486830835,0.31632810729609,"2.390559862001","0.343962958225052"
"sub-IG07RT16",37,55,2.42857142857143,2,2,20,NA,3.83333333333333,4.75,4.5,4.16666666666667,-0.725478316297743,-0.505548835885863,-0.698765584969336,"-8.16507715336265","-0.773329858241228"
"sub-IG08DO05",48,56,3.14285714285714,2.5,2,26,12,2.33333333333333,3.75,3.75,4.25,-0.0457605196559474,0.0119971040441745,-0.0281659236349708,"0.242872299666438","-0.0347548952265837"
"sub-IH05KO24",48,71,3,4,1,25,15,3.91666666666667,3.66666666666667,3.83333333333333,4.25,0.642662197944844,0.641840496824287,0.622106851081741,"11.0420999072827","0.613431344254223"
"sub-IK06ET06",55,74,3.85714285714286,3.75,1,19,NA,3.16666666666667,4.08333333333333,3.41666666666667,3.58333333333333,1.1082259106982,1.08852188192952,1.10319481094266,"18.0777555953474","1.11441689199227"
"sub-IK09IM06",50,54,2.85714285714286,3.5,1,29,3,3.25,2.66666666666667,2.75,3.41666666666667,0.149352982635448,0.0260626364615675,0.130808575432251,"0.228047290762772","0.164514011870711"
"sub-IK09LD05",24,36,1.28571428571429,2.25,2,20,6,4.33333333333333,4.08333333333333,3.33333333333333,3.5,-1.72078058841436,-1.71166217913183,-1.73703505795968,"-30.8525718801136","-1.84108854760199"
"sub-IL06NS16",43,58,3,1.5,1,18,4,3.16666666666667,4.33333333333333,3.5,3.66666666666667,-0.475334679066363,-0.174443918294366,-0.421634445886811,"-1.84120826052028","-0.478919387348951"
"sub-IM05EN09",53,67,2.71428571428571,2.5,2,20,NA,4.08333333333333,3.66666666666667,3.91666666666667,3.33333333333333,0.0763541474207323,0.410522387371572,0.12095268349752,"11.5965772891726","0.145828238008447"
"sub-IM05IN03",56,63,2.85714285714286,3,2,25,6,2.5,3.83333333333333,3.16666666666667,4,0.274462634021191,0.429882267365124,0.297041896340559,"10.8380741984017","0.354220683723542"
"sub-IN04ER07",59,78,2.85714285714286,3,2,23,NA,2.75,3,3.33333333333333,3.58333333333333,0.610291594275384,1.01585837050601,0.65740840507564,"23.6778616585839","0.711358478611647"
"sub-IN05CH16",36,38,2.28571428571429,2.25,2,28,1,4,4.5,3.91666666666667,4.75,-1.04144861927928,-1.11934827354966,-1.04718144465289,"-21.0415805223963","-1.0923131301376"
"sub-IN05ED23",47,71,2.71428571428571,3.25,2,23,12,3.5,4.58333333333333,2.91666666666667,3.58333333333333,0.270981438339024,0.476260610403714,0.28174203210374,"10.3132918593237","0.263827467770308"
"sub-IN05ER03",58,69,3,3.75,2,22,19,4.16666666666667,4.83333333333333,3.91666666666667,3.41666666666667,0.717535322368455,0.79186788657802,0.719849866106642,"16.5599574091685","0.787610253546361"
"sub-IN05NZ28",46,52,3.14285714285714,2.5,1,21,2,4.25,4,3.83333333333333,4.25,-0.15813575457623,-0.173473872391259,-0.148955491831049,"-4.01626407569632","-0.163835296118112"
"sub-IN06AS14",44,55,2.71428571428571,2.75,2,18,13,3.5,4.33333333333333,3,4.16666666666667,-0.239693329096103,-0.193915538142639,-0.234941603324388,"-3.2603038421661","-0.254507703817148"
"sub-IN06ER17",43,39,2.28571428571429,2,2,22,1,4.5,3.75,4.33333333333333,4.58333333333333,-0.967872239362322,-0.939757709961344,-0.951440625481144,"-15.4613446864166","-0.948237628631943"
"sub-IN06IN04",77,69,3.71428571428571,4,1,27,5,2.16666666666667,2.66666666666667,4.08333333333333,3.08333333333333,1.452676623999,1.44495337231954,1.46694861673703,"29.810562931575","1.66212661026762"
"sub-IN06IN14",47,83,3,3.25,2,22,NA,3.25,3.58333333333333,1.83333333333333,2.58333333333333,0.612275277718126,0.952852651227243,0.635827868592456,"18.9220176804888","0.588708023208053"
"sub-IN06OZ22",32,44,2.28571428571429,2,1,23,NA,3.83333333333333,4.41666666666667,4.75,3.58333333333333,-1.08413770780257,-1.03653916489302,-1.07823678123669,"-19.5333460594976","-1.16762825288291"
"sub-IN06RZ26",54,53,3.42857142857143,3.5,1,30,10,4.16666666666667,3.91666666666667,2.91666666666667,4.33333333333333,0.443382069030394,0.221699996524463,0.423558144518305,"2.30980106097906","0.47287288150961"
"sub-IN07ET30",43,48,2.57142857142857,2.75,1,19,8,3,3.5,3.66666666666667,4.41666666666667,-0.447942743148708,-0.490750420273482,-0.452470177173343,"-8.97744795185915","-0.463319604920581"
"sub-IN07RT03",58,59,3.57142857142857,4.5,1,25,10,3.16666666666667,3.41666666666667,3.33333333333333,3.25,1.00261984195152,0.657371795631659,0.955723167606509,"9.43218331919334","1.03418294379823"
"sub-IN08ED07",53,68,2,2,2,27,6,2.75,3.66666666666667,2.5,3.25,-0.357002319101216,0.229134287863674,-0.283486922627221,"12.2781381292208","-0.246176061326818"
"sub-IR04ET20",73,51,3.71428571428571,4,1,24,8,2.25,4,4.08333333333333,4.58333333333333,1.04207492318758,0.732045154462304,1.02627819541047,"14.1244202951406","1.22228003787255"
"sub-IR05EJ26",50,74,4,3.5,1,25,7,3.25,3.08333333333333,2.75,4.08333333333333,0.994144893433454,0.974925257793838,0.989696323570778,"14.5929148954383","0.955316075908046"
"sub-IR05ET18",65,78,3.42857142857143,4.5,2,24,16,2.91666666666667,2.75,3.91666666666667,4.08333333333333,1.4297225985509,1.44438708422892,1.42044415147627,"27.9194545966603","1.52337841687292"
"sub-IR06AN06",67,67,3,3,1,23,NA,3.66666666666667,4.16666666666667,3.91666666666667,4.16666666666667,0.617130391442245,0.867549622204478,0.660608355820778,"21.364799447778","0.790557316876987"
"sub-IS04WE31",54,65,3.42857142857143,3.5,2,29,4,2.58333333333333,3.41666666666667,3.66666666666667,3.83333333333333,0.666403546195419,0.632059514508109,0.662467686439589,"10.9112449238298","0.690895806244026"
"sub-IS06NS15",58,45,2.85714285714286,4,1,20,8,3.5,4,3.83333333333333,3.83333333333333,0.290486528973293,-0.0369657013557969,0.252646634080164,"-0.638060669321877","0.369649988544941"
"sub-IS06RG09",60,72,3.42857142857143,3.75,1,24,8,3.41666666666667,4.41666666666667,2.75,4.41666666666667,0.988733977512765,1.04249102077464,0.993494747660426,"20.1132297334319","1.05880852343168"
"sub-IS08NG26",39,58,3,3,1,29,NA,3.41666666666667,2.75,3.58333333333333,4.66666666666667,-0.0826221118786987,-0.12180260245564,-0.0947165597326242,"-4.57412134446862","-0.162645173727948"
"sub-IT06AS11",41,62,2.57142857142857,3,2,26,1,3.58333333333333,4.33333333333333,3.66666666666667,3.91666666666667,-0.147655420279529,-0.0356804102800302,-0.146691433387692,"-0.325907906577472","-0.193851218891411"
"sub-IT08ND26",33,53,3.42857142857143,2.25,1,22,4,3.5,3.41666666666667,2.91666666666667,3,-0.34663443776461,-0.414495490371904,-0.349568920315041,"-12.348630492194","-0.476963090376357"
"sub-IZ04ER24",48,58,2.42857142857143,2.75,2,24,5,3.75,4.16666666666667,4,4.41666666666667,-0.226140836955037,-0.0601892406048388,-0.208084403966861,"1.66675200739054","-0.194047418043423"
"sub-JA04OR18",52,64,3.14285714285714,3.25,2,22,NA,2.75,2.66666666666667,2.41666666666667,3.58333333333333,0.413380976310392,0.457944185275289,0.418025210056596,"8.78667692949697","0.437949106013698"
"sub-JA05RL11",44,68,3,3.5,2,23,NA,2.58333333333333,3.08333333333333,3.91666666666667,4.08333333333333,0.354576659505857,0.391878257539774,0.343665358957179,"6.09074084667495","0.303084628139023"
"sub-JA06AS11",74,62,4,4.25,1,18,12,2.75,4,4.58333333333333,4.25,1.4619313527775,1.22378451346105,1.44923542961671,"22.7208639646428","1.62870946239153"
"sub-JA06HA06",39,40,2.42857142857143,3,1,24,2,3.58333333333333,3.75,3.08333333333333,3.33333333333333,-0.653699052054385,-0.869806925110873,-0.68343346174941,"-17.4908510553735","-0.703394822236226"
"sub-JU05IN24",31,37,1.57142857142857,1.75,2,24,1,3.66666666666667,3.16666666666667,4.08333333333333,4.16666666666667,-1.60706218832525,-1.49084080215705,-1.59432194332031,"-25.2735647121879","-1.66166981521208"
"sub-KA04LF11",45,59,2.57142857142857,2.25,1,19,NA,3.16666666666667,4.58333333333333,3.75,3.25,-0.361732330632676,-0.11590647725442,-0.328724707722789,"0.282176090763193","-0.350087964238793"
"sub-KA05AR05",40,52,2.85714285714286,4,2,24,1,3.5,3.58333333333333,3.58333333333333,3.33333333333333,0.078269707865421,-0.235749549833298,0.021633045533392,"-8.14844753903825","-0.0108248058471572"
"sub-KA05EK09",53,53,3,3,2,27,6,3.08333333333333,4.5,4.33333333333333,4.08333333333333,0.0906954703594618,0.0480055581373659,0.0938091773563938,"1.58586266023118","0.141354589493107"
"sub-KA06EK01",49,40,2.57142857142857,2.25,2,27,2,3.83333333333333,3.66666666666667,4,4.33333333333333,-0.638780184413417,-0.668273439846757,-0.624692040653521,"-10.5527998499254","-0.582478743108173"
"sub-KA08RG15",37,43,2.14285714285714,3,1,30,4,4.16666666666667,4.5,4.08333333333333,3.5,-0.754250787509146,-0.882134038895729,-0.780035425058838,"-16.7397604690544","-0.812152814402674"
"sub-KA09RT30",57,66,2.85714285714286,3.25,2,22,NA,3,3.41666666666667,3.75,3.66666666666667,0.427365716620343,0.581816091534894,0.445549808031842,"13.6929400010223","0.508443861049583"
"sub-KE03IN26",58,52,3.85714285714286,3.5,1,21,13,3.75,3.5,4.33333333333333,4.16666666666667,0.678274974318303,0.384221095167418,0.658719566320645,"4.38791385203814","0.727802935796846"
"sub-KE04NI10",59,76,3.14285714285714,3.25,2,25,NA,3.5,4.58333333333333,3.41666666666667,4,0.76952405233721,1.03869934980203,0.80097044175599,"22.2600802661248","0.853393355011644"
"sub-KE05AN23",54,60,3.28571428571429,2.25,1,24,4,4,4.41666666666667,4,4.16666666666667,0.123690039393333,0.302951573327904,0.164313901189656,"7.28111586997643","0.189052106490982"
"sub-KE05AS08",45,45,2.57142857142857,2.5,2,24,2,3.66666666666667,3.33333333333333,3.25,4.25,-0.543793711949947,-0.569657538781925,-0.53924850753115,"-9.74433112286099","-0.532933643276537"
"sub-KE05ER11",29,48,1.71428571428571,3.5,1,22,NA,4.41666666666667,3.91666666666667,3.5,3.83333333333333,-0.834612001388747,-0.955234153519072,-0.881458443132444,"-18.7176808952516","-0.964191946100401"
"sub-KE05RD11",25,27,1.85714285714286,2,2,25,1,4.41666666666667,3.25,4.08333333333333,4.66666666666667,-1.71061494263593,-1.88762624617277,-1.73349209725443,"-36.6016072764516","-1.83420183324186"
"sub-KE06DO17",47,71,3.42857142857143,4,2,24,NA,2.25,3.33333333333333,2,3.83333333333333,0.801053369999987,0.716847045863668,0.774294765821728,"10.3570286342147","0.745514743985853"
"sub-KE06ED05",36,47,2.42857142857143,2.25,2,27,NA,3.25,3.5,3,4.75,-0.815046330298472,-0.778462373641987,-0.810411140928214,"-14.5868566461011","-0.875367121235126"
"sub-KE06EL16",28,26,1.42857142857143,1.75,2,29,0,4,4.91666666666667,3.5,4.66666666666667,-1.92768683729814,-1.97314666072332,-1.93264008536534,"-35.2498451972437","-1.99956211720704"
"sub-KE06NA21",39,43,2.42857142857143,1.75,2,23,NA,3.33333333333333,3.66666666666667,4.41666666666667,4.16666666666667,-0.988595392972751,-0.89222559288204,-0.964726071768106,"-15.3830432215025","-1.006461090148"
"sub-KE06RG25",38,33,2.42857142857143,1.75,2,21,NA,4.33333333333333,4.58333333333333,3.75,3.75,-1.19346399520958,-1.25853409308885,-1.18439388381367,"-23.2469073177511","-1.21634990708337"
"sub-KE06RK05",45,49,2.85714285714286,2,1,22,3,3.41666666666667,2.66666666666667,4.25,3.83333333333333,-0.507441541431378,-0.416641928854325,-0.480843697189564,"-6.88692246299968","-0.496430503966553"
"sub-KE06RK19",72,80,4,4.25,1,20,NA,1.91666666666667,3.75,2.75,4.58333333333333,1.75842882599309,1.79063931999564,1.76644668827632,"34.2310413378397","1.89933775684643"
"sub-KE07AN05",37,55,3.28571428571429,3,2,24,9,3.66666666666667,4.66666666666667,2.75,3.75,-0.0581398614878196,-0.206844429552554,-0.0804207048678303,"-8.10918877294607","-0.166699366854946"
"sub-KE07EL05",28,44,3.14285714285714,3,1,25,NA,4.33333333333333,4.08333333333333,3.58333333333333,4.25,-0.492868738056534,-0.835203699441486,-0.542198009579819,"-22.2614345212394","-0.67380994679008"
"sub-KE07ER04",45,62,3,3.25,2,20,NA,3.75,3.75,3.25,3,0.183952950147391,0.186039024314978,0.176583116007892,"2.47750249942084","0.150761812276102"
"sub-KE07NZ01",52,54,2.28571428571429,2.5,2,27,12,3.08333333333333,3.91666666666667,3.16666666666667,3.33333333333333,-0.361678367428457,-0.157724776590974,-0.331206955879505,"1.57142928973978","-0.27885275616552"
"sub-KE08AS23",54,63,3.14285714285714,2.5,2,18,11,2.5,3.66666666666667,3.75,3.5,0.198439569619474,0.397426900857288,0.234657138486063,"9.43634648290024","0.261643422141995"
"sub-KE44RL22",36,51,2.57142857142857,2.5,2,25,6,3.25,3.16666666666667,3.66666666666667,3.83333333333333,-0.60343931476117,-0.583557896774082,-0.604982480570935,"-11.7075570862919","-0.677749597819583"
"sub-KI04RD21",31,36,1.71428571428571,1.25,2,24,NA,4.08333333333333,4.08333333333333,3.58333333333333,4.16666666666667,-1.72277181439915,-1.54192458614258,-1.69305092272964,"-26.0037319743382","-1.76943837655977"
"sub-KI05ER17",38,59,2.42857142857143,3.5,1,20,NA,3.83333333333333,3.5,4.5,3.75,-0.163338400391883,-0.194409837950377,-0.189328549285595,"-4.55087123032946","-0.243366104758612"
"sub-KI05IM13",76,72,4,4.25,1,29,17,3.75,4.33333333333333,4.75,4.41666666666667,1.68581732628029,1.61443524888831,1.68947976877343,"31.2807222714309","1.86680132565027"
"sub-KI05US17",32,37,2.57142857142857,1.75,2,24,3,2.83333333333333,3.25,3.91666666666667,4.25,-1.17409154931002,-1.23468473699702,-1.17062838522314,"-24.5520836475478","-1.25946506142707"
"sub-KI05WE28",27,40,1.85714285714286,2.25,2,22,NA,3,2.5,3.66666666666667,3.16666666666667,-1.35284325779995,-1.36938392179619,-1.36531637351758,"-25.8828773775825","-1.47008983898044"
"sub-KI06GE10",47,73,2.42857142857143,2.75,2,25,NA,4.08333333333333,3.83333333333333,1.91666666666667,3.91666666666667,0.0336186382352739,0.428417921654277,0.069975996323586,"11.7225626254144","0.0502781915512357"
"sub-KN05EN09",60,65,3,3,1,22,NA,3.58333333333333,4.83333333333333,4.75,4.5,0.446838546386281,0.628760722664108,0.476754409055788,"15.059265996859","0.556798838491054"
"sub-KO06RT05",54,70,3,2.75,1,27,17,3.41666666666667,4.91666666666667,3.5,3.66666666666667,0.34752959223396,0.628688734381224,0.384636889756235,"14.4587250501076","0.406909046037816"
"sub-KO07EL16",61,64,3.42857142857143,3.25,1,19,NA,3.91666666666667,4.91666666666667,3.66666666666667,3.83333333333333,0.702809679918203,0.743256825099152,0.718390248624455,"15.0579067826677","0.79863415362728"
"sub-KO08IJ21",41,65,3.42857142857143,4,1,21,8,2.25,3.41666666666667,2.75,4.91666666666667,0.575438403821651,0.365613875549191,0.531380832194135,"1.88034143955179","0.467285003678476"
"sub-KR05WE13",72,76,3.71428571428571,4,1,20,NA,2.75,3.25,4.33333333333333,4.16666666666667,1.48768562934875,1.56261858170779,1.50342988063532,"31.3481007988733","1.64829141807922"
"sub-KS07EJ28",46,49,2.85714285714286,2.5,2,22,2,3.16666666666667,3.66666666666667,4.16666666666667,3.41666666666667,-0.332163486081559,-0.342296274727051,-0.323859171878798,"-6.17390699972341","-0.325198658005041"
"sub-KU06WE26",42,59,1.85714285714286,2.5,1,20,NA,3.08333333333333,3.08333333333333,3,3.66666666666667,-0.636335007923848,-0.329512780562035,-0.610191026375035,"-1.81550081027326","-0.63032678014812"
"sub-KY07EL19",54,72,3.28571428571429,3.25,2,20,NA,4.16666666666667,4.58333333333333,3.16666666666667,3.75,0.659232884726056,0.813317929125213,0.676039439510154,"15.9166022383005","0.693132630501698"
"sub-KY07ER11",57,52,3,2.5,1,20,6,3.25,4.16666666666667,4.41666666666667,4.5,-0.00808085175759036,0.0611744536136662,0.0197981591079808,"3.63603126108197","0.092969398087202"
"sub-LA05ER09",21,32,1.57142857142857,1.5,2,20,NA,4.08333333333333,4.25,3,4.41666666666667,-1.96829185851231,-1.93024799630807,-1.9678368559989,"-35.8259523868066","-2.10605756357078"
"sub-LA06AF21",48,53,1.42857142857143,1.5,2,23,NA,3.5,3,2.91666666666667,3.91666666666667,-1.12367143039935,-0.58799475030469,-1.05176707291909,"-1.98522292140605","-1.01646400990645"
"sub-LA06ER03",63,71,3.42857142857143,2.75,1,20,17,3.58333333333333,4.41666666666667,4.08333333333333,3.83333333333333,0.714679600045893,0.981314262123665,0.762499204101248,"21.4503828710065","0.839191486064263"
"sub-LA07AN10",34,56,1.42857142857143,1.75,2,23,2,4.41666666666667,4,4.83333333333333,3.5,-1.25602891678975,-0.801194454441555,-1.21190706789518,"-9.5702702768793","-1.28528652743083"
"sub-LA07ER02",38,53,3,2.5,2,23,NA,3.91666666666667,5,3.91666666666667,3.75,-0.350825782713945,-0.3671313890761,-0.351246727510591,"-8.87107175059936","-0.424719904995466"
"sub-LA07ER28",37,63,2.71428571428571,3.25,2,25,12,2.83333333333333,2.75,2.58333333333333,3.91666666666667,-0.0678732590973646,-0.0407347537898061,-0.0832962669553682,"-2.3809461546394","-0.163551611952918"
"sub-LA08NS01",40,37,2.28571428571429,3.25,1,24,0,3.83333333333333,4.16666666666667,4.33333333333333,4.41666666666667,-0.671442889144782,-0.956169121352866,-0.711968468302483,"-18.9403481633355","-0.711611922629056"
"sub-LA08RE26",46,50,3.42857142857143,3.25,2,23,NA,2.16666666666667,3.16666666666667,3.58333333333333,3.5,0.157357387569449,-0.100629474188403,0.131014543048912,"-5.41702421541869","0.121228379920039"
"sub-LD04LD09",57,70,3.42857142857143,3.75,2,23,NA,3.33333333333333,3.83333333333333,2.91666666666667,3.41666666666667,0.894511617520682,0.901071062116037,0.89194690934007,"16.5916731246714","0.937862230339192"
"sub-LD05ER13",49,56,3.42857142857143,3.25,1,28,1,3.75,4,3.41666666666667,3.75,0.325920239949873,0.177576990464747,0.31219889534303,"0.971680347625451","0.314848981257331"
"sub-LD05US04",31,60,2.28571428571429,2,2,25,12,3.5,3.66666666666667,2.66666666666667,4.08333333333333,-0.805793109515175,-0.513735376135271,-0.7802672524528,"-8.76074845290293","-0.905134066227053"
"sub-LD06AN12",31,37,1.57142857142857,3,2,21,NA,5,4.75,4,3.75,-1.21641047811563,-1.36583225488997,-1.25330194782129,"-25.2310115803462","-1.3040978161167"
"sub-LD07AS04",67,68,3.57142857142857,3.25,1,22,NA,3.41666666666667,3.41666666666667,3.66666666666667,4.33333333333333,0.950390581009404,1.05921300383629,0.979074072548882,"22.104660979346","1.09395555516392"
"sub-LE03IN14",33,57,2.14285714285714,2.25,2,18,17,4.5,3.75,2.33333333333333,4.41666666666667,-0.804519575339606,-0.575755337156825,-0.788225731894718,"-9.5142513503253","-0.885148120296526"
"sub-LE04EF08",54,57,2.71428571428571,2.25,2,25,NA,3.41666666666667,4,3.5,3.83333333333333,-0.168610054326076,0.0678966481522266,-0.125766073425529,"5.11619098763492","-0.0791688860992797"
"sub-LE04ON09",55,59,1.42857142857143,2,1,19,12,3.16666666666667,4.5,3.66666666666667,3.83333333333333,-0.722778408871192,-0.162415925862939,-0.651868613980727,"7.20447973653312","-0.567002423637561"
"sub-LE05NS12",42,49,2.42857142857143,2,2,21,0,3.41666666666667,3.75,4.16666666666667,4.08333333333333,-0.741902198550402,-0.589017418775475,-0.715337720374185,"-8.98582803209007","-0.741326088991629"
"sub-LE07NK09",49,65,3.71428571428571,2.75,1,22,NA,4.33333333333333,4.41666666666667,4.66666666666667,3.75,0.455198025953865,0.50157573288553,0.470149348151814,"7.41302395034123","0.442195005873319"
"sub-LE08AS07",35,40,2.71428571428571,2.25,2,22,4,3.75,3.33333333333333,4.16666666666667,3.91666666666667,-0.845887201029968,-0.975948471513009,-0.855175272926027,"-20.2930778183225","-0.923892576283571"
"sub-LE09AN07",46,53,3.14285714285714,2.75,1,22,NA,3.5,4.25,4.58333333333333,4.83333333333333,-0.0614202894372202,-0.114275536439206,-0.0608423642378055,"-3.29096646075709","-0.0741523192378359"
"sub-LE09ER04",63,73,3,3.25,2,29,17,4,2.5,4.25,3.66666666666667,0.7307019870028,1.00036214976795,0.76596101743659,"22.8900551634133","0.858270993769824"
"sub-LF04AS01",48,52,2.57142857142857,3,2,23,14,3.58333333333333,2.66666666666667,3.75,3.5,-0.200385052388589,-0.207251028723306,-0.201747028543985,"-2.62181831850928","-0.178115665239894"
"sub-LF04US24",67,56,4,4,1,21,7,3.75,3.58333333333333,4,4.41666666666667,1.13916867329126,0.823207398472719,1.11754096977815,"13.5396719330719","1.25076227594172"
"sub-LF06EN19",31,41,1.85714285714286,2,2,21,0,4.25,3.08333333333333,3.66666666666667,3.91666666666667,-1.33631899168091,-1.2628200638692,-1.33130513567931,"-22.3906241732215","-1.41062347644487"
"sub-LF07NN25",44,49,2.85714285714286,3.25,2,26,NA,3.25,3.75,3.33333333333333,3.75,-0.135807202487726,-0.315975616807688,-0.160400228801705,"-7.54036354169758","-0.16706155119454"
"sub-LF07RT29",46,46,2.42857142857143,2.75,2,26,4,3.5,4.5,3.75,4.33333333333333,-0.487197056652003,-0.51923322902937,-0.488147000110462,"-8.32668027653937","-0.468476435424562"
"sub-LG07ND02",42,50,2.85714285714286,3.75,2,20,NA,3.41666666666667,2.58333333333333,2.91666666666667,3.33333333333333,0.00100386216126681,-0.280460041843104,-0.045236156330975,"-8.19854372146919","-0.0622702671419117"
"sub-LL04NS22",40,50,2.42857142857143,2.25,1,29,NA,3.25,3.41666666666667,3.33333333333333,3.66666666666667,-0.683221475943333,-0.578503553264306,-0.668377647003259,"-9.65251883823001","-0.708049204758076"
"sub-LL05AN23",59,70,3.71428571428571,3.25,2,22,12,3.83333333333333,3.83333333333333,3.66666666666667,4.5,0.894558038182846,0.965984636489971,0.911868259930208,"17.9739222513283","0.95809715405109"
"sub-LL07ED26",62,63,3.14285714285714,3,2,20,NA,2,4.16666666666667,2.66666666666667,4.16666666666667,0.506839223831087,0.642168201527659,0.535677353574938,"15.0213214199536","0.630296592367037"
"sub-LL08ER12",45,45,2.71428571428571,2,2,25,3,3.66666666666667,3.75,3.58333333333333,4.5,-0.64091821492676,-0.586544696268816,-0.618068358447043,"-9.75771139644046","-0.622533627563024"
"sub-LO06RE10",69,67,3.71428571428571,4.75,1,22,5,2.66666666666667,2.75,4.41666666666667,4.66666666666667,1.49775843380284,1.25682736591898,1.46713014016029,"22.8345671492215","1.61470828501555"
"sub-LS08LF22",52,59,2.71428571428571,3,1,25,7,3.75,4.41666666666667,3.25,4.33333333333333,0.0649164754619274,0.162610559068864,0.0775111266384453,"5.18330842280255","0.115305374833625"
"sub-LS08WE08",42,59,2.71428571428571,2.75,2,28,NA,2.66666666666667,4,3.25,3.5,-0.203387579239703,-0.105813502588975,-0.196458143572944,"-1.7851443089617","-0.238239488219065"
"sub-LY02EN15",35,59,2.28571428571429,1.75,2,26,NA,2.83333333333333,3.25,2.91666666666667,3.58333333333333,-0.826439089590303,-0.475564771205555,-0.786074271601409,"-6.7020692256838","-0.882004857813883"
"sub-LY07EL23",34,37,2,3,1,26,7,3.58333333333333,4.41666666666667,4.58333333333333,4.25,-0.981949820996606,-1.19345676496882,-1.01880792463667,"-23.1321060112558","-1.05920223109163"
"sub-LZ04LF28",35,49,2.71428571428571,3,2,18,1,3.41666666666667,4.25,4,4.41666666666667,-0.444230067030426,-0.593173704665027,-0.471381119185653,"-13.8164630420794","-0.545832183275535"
"sub-LZ05ER17",68,78,3.57142857142857,3,1,26,20,3.25,3.83333333333333,4,4.25,1.0771288412043,1.40051979458969,1.13053788549464,"29.9600144492262","1.23232997228022"
"sub-LZ05NS07",30,34,2.71428571428571,2,1,25,1,3.41666666666667,4.25,4.91666666666667,4.58333333333333,-1.13061513798426,-1.32784111606046,-1.14571667854226,"-28.0822814288142","-1.24543367008666"
"sub-MA04ED25",19,38,2,1.5,2,26,1,4.08333333333333,4.75,4.58333333333333,4.41666666666667,-1.71740731914063,-1.67440392349731,-1.71677069740943,"-32.9062959389888","-1.8931657477953"
"sub-MA06AR22",27,37,2.57142857142857,2.25,2,30,7,3.33333333333333,4.33333333333333,2.91666666666667,3.66666666666667,-1.11291772155603,-1.3063924941924,-1.13710302257933,"-28.0150334475091","-1.25745149340573"
"sub-MA06IM02",47,55,2.71428571428571,2.25,2,20,NA,2.75,3.5,4.25,3.33333333333333,-0.33890189938204,-0.170892251388144,-0.309620020190519,"-1.189342463284","-0.312927364485213"
"sub-MA06LO21",73,74,3.57142857142857,3.5,1,25,0,4.41666666666667,3.66666666666667,4,4.25,1.25413588922966,1.43544788360419,1.29019200527628,"30.5898588003773","1.44369969529037"
"sub-MA08ER19",37,47,2.14285714285714,2.5,2,23,NA,3.5,3.33333333333333,2.75,3.41666666666667,-0.836170979204653,-0.795350951808012,-0.836806909284684,"-13.8896337675075","-0.882507305796018"
"sub-MAPE03",62,57,2.57142857142857,2.75,1,23,NA,3.41666666666667,2.83333333333333,2.83333333333333,3.75,0.0806534187785013,0.279521687402656,0.117665994379633,"10.6975249455311","0.2360554687741"
"sub-ME05NS04",51,71,2.57142857142857,3.25,1,24,NA,2.66666666666667,3.33333333333333,3.58333333333333,3.91666666666667,0.28791474229587,0.540513289865543,0.30645999326466,"13.0936277223248","0.323210837712091"
"sub-ME08AS17",65,68,3,4,1,21,9,4.16666666666667,4.58333333333333,3.41666666666667,3.16666666666667,0.910202140175087,0.953068616075894,0.912180426491115,"20.723640520743","1.03837740056776"
"sub-MI03MH12",44,55,2.28571428571429,3.75,2,22,5,2.91666666666667,2.91666666666667,2.91666666666667,3.16666666666667,-0.104580504249514,-0.193257484588796,-0.134890048776316,"-3.23718427416436","-0.128736550595836"
"sub-MI05AD18",27,33,2,1.75,2,21,0,4,3.41666666666667,4.16666666666667,3.33333333333333,-1.58006362245636,-1.62564746477354,-1.58350012388756,"-30.9137665711582","-1.68686986269534"
