"ID","Personality_PTM_Altruism","Personality_AGG_Anger","Personality_NFC_NeedForCognition","Personality_RSTPQ_BIS","Personality_BISBAS_BIS","Personality_BFI_Anxiety","Personality_PSWQ_Concerns","Personality_AVBIS","Covariate_Gender","Covariate_Age","Covariate_BDI_Depression","Covariate_BFI_Extraversion","Covariate_BFI_OpenMindedness","Covariate_BFI_Conscientiousness","Covariate_BFI_Agreeableness","Covariate_BFI_NegativeEmotionality","Personality_Z_sum","Personality_Z_AV_notweighted","Personality_Z_AV_ItemNr","Personality_Z_AV_Reliability","Personality_PCA","Personality_FactorAnalysis"
"sub-OA09ID13",3.2,15,77,74,3.14285714285714,3.5,59,38.5714285714286,2,24,21,3,3.33333333333333,3.5,3.33333333333333,3.25,3.24193659273986,0.810484148184964,0.995307806258172,0.750385417890056,"20.8350169153514","0.88857060070832"
"sub-OF06ER05",1,10,53,51,2.85714285714286,3.5,45,26.9285714285714,1,19,8,3.83333333333333,4.08333333333333,4.08333333333333,4.41666666666667,3,-0.00595697194264239,-0.0014892429856606,-0.198238419136555,-0.0353282126011806,"-5.40228472764787","-0.0310069509297028"
"sub-OH05NK29",1,13,88,40,2.85714285714286,2.5,33,21.4285714285714,2,21,NA,4,4.83333333333333,3.25,4.08333333333333,2.41666666666667,-2.98662168165178,-0.746655420412945,-0.966514971080535,-0.76452748859082,"-21.6729146338761","-0.855355453759557"
"sub-OL05ID16",2.4,10,77,69,2.85714285714286,3.75,62,35.9285714285714,2,26,NA,2.91666666666667,3.58333333333333,4.16666666666667,4.16666666666667,2.91666666666667,2.9378745053012,0.734468626325301,0.856120566039849,0.794870505838911,"19.3402932721696","0.846993623488147"
"sub-OL05ID17",1.2,9,94,74,3.42857142857143,3.25,71,38.7142857142857,1,26,NA,2.66666666666667,4.33333333333333,4.66666666666667,4.25,2.75,4.31533849419505,1.07883462354876,1.32864544228995,1.34703871653482,"29.1857187737725","1.26235038747291"
"sub-OM09ER11",1.8,12,75,65,3.42857142857143,3,51,34.2142857142857,1,20,NA,3.5,3.66666666666667,3.08333333333333,4,2.66666666666667,1.81236299325463,0.453090748313658,0.50902938993995,0.408496399887761,"8.80624103947435","0.463257867635792"
"sub-ON04OR02",1.8,12,69,46,3.42857142857143,3.5,36,24.7142857142857,1,22,4,4,4.5,4.16666666666667,4.58333333333333,2.83333333333333,-0.116105901746695,-0.0290264754366738,-0.455836622933959,-0.202791264851017,"-15.2356036487298","-0.161961991739312"
"sub-ON05EL22",1.4,10,63,35,3.28571428571429,2.5,44,19.1428571428571,2,29,NA,3.08333333333333,3.33333333333333,3.41666666666667,3.58333333333333,2.25,-1.81192563460633,-0.452981408651583,-0.770384731889033,-0.119845307493892,"-17.5899903233235","-0.4756783834536"
"sub-ON06US07",1,11,86,27,1.57142857142857,2,24,14.2857142857143,1,26,0,4.58333333333333,4.83333333333333,3.75,4.66666666666667,1.83333333333333,-7.39161870446391,-1.84790467611598,-1.9782010042331,-1.8119657703013,"-37.3048834453056","-1.96926251026855"
"sub-OO00OO00",1.4,16,90,59,3.14285714285714,3,57,31.0714285714286,2,29,NA,3.58333333333333,4.58333333333333,2.58333333333333,3.41666666666667,3.16666666666667,1.34964750045157,0.337411875112893,0.383670519430898,0.536457685560285,"8.67420241297211","0.416607052505423"
"sub-OO06EL19",1.4,15,58,72,4,4,72,38,1,25,11,3.08333333333333,3.16666666666667,3.66666666666667,3.75,3.66666666666667,6.12646999669794,1.53161749917448,1.49206459855313,1.75699725676269,"28.4882348029042","1.68247474053775"
"sub-OS04ON05",1,11,62,32,1.85714285714286,1.75,28,16.9285714285714,2,30,1,3.33333333333333,3.83333333333333,3.25,3.83333333333333,1.66666666666667,-6.55507022157806,-1.63876755539452,-1.66861811747168,-1.55145342143221,"-30.9382003283467","-1.73026420878484"
"sub-OW06NZ10",1.6,9,68,52,2.42857142857143,3,35,27.2142857142857,2,27,5,3.08333333333333,4.41666666666667,3.25,3.66666666666667,2.83333333333333,-2.02698823981297,-0.506747059953242,-0.556816348008996,-0.735884330041524,"-11.6733840346812","-0.598184082795255"
"sub-OW07RK26",2,12,82,76,3.57142857142857,3.75,66,39.7857142857143,2,22,14,2.75,4.33333333333333,4.16666666666667,3.83333333333333,3.33333333333333,4.94525951441586,1.23631487860397,1.35844719951178,1.28293339819456,"27.1599839301103","1.35412992496832"
"sub-PE06US28",1.8,20,66,81,3.85714285714286,5,75,42.4285714285714,1,21,13,2.41666666666667,4.08333333333333,3.75,4.16666666666667,4,8.03728363162731,2.00932090790683,1.93975151909591,2.02980993664679,"37.0577018579772","2.16322985698328"
"sub-PF04ER19",1,8,82,57,3,2.5,47,30,1,26,NA,3.83333333333333,3.25,4.75,4.83333333333333,1.75,-0.421315795727475,-0.105328948931869,-0.0112647660975709,-0.0530029321379203,"0.260024098540538","-0.0982181798404062"
"sub-PI03AN12",2,11,67,57,3,3,52,30,1,23,NA,2.66666666666667,3.33333333333333,2.83333333333333,3.58333333333333,2.58333333333333,0.584074365927332,0.146018591481833,0.160449828911472,0.254355339065004,"3.75701640397516","0.18582585141455"
"sub-PP04PH22",1.4,14,89,50,2.57142857142857,3,40,26.2857142857143,1,26,NA,4.25,4.25,4.08333333333333,4.58333333333333,2.66666666666667,-1.5587770748421,-0.389694268710524,-0.470382163484119,-0.46372402310212,"-9.6233459799678","-0.440077189949189"
"sub-PP05RT22",1,9,85,71,3.71428571428571,2.5,66,37.3571428571429,1,25,NA,2.5,2.83333333333333,4.16666666666667,3.5,2.08333333333333,3.24749493606381,0.811873734015952,1.09557178117146,1.10602446547898,"23.5371368345713","0.959143855918599"
"sub-PP06RD20",1.4,16,71,66,4,3.5,60,35,1,27,4,2.41666666666667,3.5,2.5,3.58333333333333,3.33333333333333,4.1425504852659,1.03563762131648,0.944774598009163,1.129728489408,"15.818561092267","1.09199792265205"
"sub-PP07AS29",2,11,74,67,3.85714285714286,4,56,35.4285714285714,1,22,NA,2.25,3.41666666666667,3.16666666666667,3.83333333333333,3.33333333333333,4.30111104930597,1.07527776232649,0.898489441112923,0.988156694172294,"13.7647515122591","1.08695429870629"
"sub-PP08ER08",1.8,12,92,39,3.57142857142857,2.5,37,21.2857142857143,2,24,5,3.83333333333333,4.58333333333333,4.58333333333333,4.58333333333333,2,-1.57396061164385,-0.393490152910963,-0.7377613495977,-0.296348675346922,"-19.5875198845027","-0.493567768768999"
"sub-PT05RT01",1.2,11,78,67,3.14285714285714,2.75,59,35.0714285714286,2,25,NA,3.16666666666667,3.91666666666667,3.83333333333333,4.08333333333333,2.66666666666667,1.78398904151837,0.445997260379593,0.680926292407464,0.598732409882117,"15.7919761162501","0.546847361822685"
"sub-PT06AR17",1.4,14,66,68,3.85714285714286,4,51,35.9285714285714,1,21,NA,3.83333333333333,3.75,3.66666666666667,4.33333333333333,3.66666666666667,3.9951041163749,0.998776029093725,0.810974891509348,0.772786892048442,"11.001567448132","0.964107644150686"
"sub-RA04AN25",1.4,9,71,38,2.28571428571429,1.75,29,20.1428571428571,2,21,2,4.25,3.33333333333333,4.33333333333333,3.83333333333333,1.41666666666667,-5.32332360889968,-1.33083090222492,-1.33974733899959,-1.31514125558226,"-25.9305612489101","-1.43276325403928"
"sub-RA05ER30",1,15,88,55,2.57142857142857,3.5,60,28.7857142857143,2,28,12,2.91666666666667,2.91666666666667,2.91666666666667,3.58333333333333,3.08333333333333,0.959357824712651,0.239839456178163,0.237449092324745,0.509627733584115,"7.89749442641516","0.357855421462198"
"sub-RA07LF09",1,15,90,73,3.28571428571429,3.25,62,38.1428571428571,1,21,NA,3.83333333333333,4.41666666666667,3.75,4.5,3.08333333333333,3.31982791180362,0.829956977950906,1.04225243738739,0.893137630318253,"22.2013429111881","0.936925578149794"
"sub-RASUAN07",2.2,12,74,45,2.14285714285714,2.25,40,23.5714285714286,1,23,NA,4.16666666666667,3.83333333333333,3.75,4.33333333333333,2.33333333333333,-3.57767781457135,-0.894419453642837,-0.815719208597375,-0.788234055445688,"-13.2437357393989","-0.905749720767411"
"sub-RF09EL18",1.2,14,76,69,3.57142857142857,3.75,54,36.2857142857143,1,21,12,2.75,3.91666666666667,3.5,3.25,3,3.51204224693088,0.878010561732721,0.826963991376014,0.742682080141006,"13.7905444836389","0.888513329659569"
"sub-RG05AS08",1.8,12,85,56,2.85714285714286,3.5,46,29.4285714285714,2,21,NA,3.75,3.58333333333333,4.16666666666667,4,3.25,0.441814975062948,0.110453743765737,-0.00291305142292729,0.0206703992462302,"-1.1223555742538","0.0880389806996671"
"sub-RG05ER27",1.8,8,90,55,2.57142857142857,2.5,46,28.7857142857143,1,26,NA,3.83333333333333,4,3.25,4.25,2.08333333333333,-1.35570043885249,-0.338925109713123,-0.203349038575111,-0.279373058431991,"-1.88046702661246","-0.323044826341161"
"sub-RG05RE29",1.6,12,67,62,3.14285714285714,3.75,61,32.5714285714286,1,26,NA,2.75,3.5,3.75,4.41666666666667,2.66666666666667,2.81451102237522,0.703627755593805,0.658634468168827,0.852452903622604,"13.6340720999482","0.798468168439698"
"sub-RG05RS16",1.4,21,72,78,3.85714285714286,4.5,70,40.9285714285714,1,20,26,4.58333333333333,4,3.5,3.83333333333333,3.75,6.80887199280747,1.70221799820187,1.66544704459096,1.71499513577696,"31.4103485868298","1.82468009454472"
"sub-RG06AS09",2.4,11,104,49,3.28571428571429,3.25,63,26.1428571428571,1,19,0,3.08333333333333,3.5,4.91666666666667,4,2.41666666666667,1.61172557954731,0.402931394886826,0.245875636640539,0.877056455385554,"5.69444939602624","0.529082775004315"
"sub-RG07FR07",2,14,78,67,3.28571428571429,3.25,62,35.1428571428571,2,22,NA,4.08333333333333,4.16666666666667,2.5,3.75,3.25,2.87378495747357,0.718446239368393,0.837072678395566,0.878224570984437,"17.9006209797628","0.827914115782584"
"sub-RG07US04",1.8,7,82,52,3,3.25,49,27.5,2,23,NA,3.5,3.83333333333333,3.08333333333333,4.83333333333333,2.58333333333333,0.296684816961675,0.0741712042404187,-0.0585582997896246,0.155966082007516,"-1.90639054412974","0.0818882269575322"
"sub-RG09ER19",2,13,86,65,3.14285714285714,3.75,51,34.0714285714286,2,23,1,4,4.5,3.08333333333333,4.25,2.58333333333333,2.27683764890142,0.569209412225355,0.517801995460315,0.424198809263869,"8.82449096026495","0.570943436389688"
"sub-RG09IN01",1.4,11,88,47,3.42857142857143,2.75,36,25.2142857142857,2,18,9,3.75,4.16666666666667,4.16666666666667,4.08333333333333,2.5,-0.979329513861447,-0.244832378465362,-0.496645124795569,-0.334560193747202,"-14.544348539264","-0.358336614135334"
"sub-RI04ZA30",2,15,63,77,3.42857142857143,4.25,70,40.2142857142857,1,22,NA,3.75,3.83333333333333,2.91666666666667,3.91666666666667,4.33333333333333,5.71237595896698,1.42809398974175,1.50689992437908,1.48993010217937,"30.674128034419","1.57471067160945"
"sub-RI05NK29",2.4,11,101,40,3.14285714285714,2.75,37,21.5714285714286,1,19,0,4.08333333333333,4.41666666666667,3.75,4.5,2.58333333333333,-1.89673292437226,-0.474183231093066,-0.77791179790547,-0.426939729976469,"-18.873145207035","-0.564171237943712"
"sub-RI06ZI02",1,8,75,56,3.14285714285714,3,62,29.5714285714286,1,24,8,3,3.91666666666667,4.75,4.83333333333333,2.16666666666667,1.50697344860596,0.376743362151489,0.402791816037198,0.746856467906199,"10.0038124999574","0.503116552938625"
"sub-RK05EF01",1.4,11,76,68,2.85714285714286,3.25,51,35.4285714285714,2,23,19,2.16666666666667,3.5,3.41666666666667,4,2.58333333333333,1.40172694087476,0.35043173521869,0.504155933209514,0.223600350331632,"10.9505487149266","0.37556273723182"
"sub-RM04EN07",1.4,12,90,57,3.14285714285714,3.75,49,30.0714285714286,1,21,NA,2.33333333333333,4.41666666666667,3.5,3.33333333333333,3.75,1.52997473966692,0.382493684916731,0.195544513030333,0.317172605346986,"1.69820663061861","0.369188727253352"
"sub-RN05NG13",2,12,56,71,3.28571428571429,3,61,37.1428571428571,1,28,NA,2.66666666666667,4.33333333333333,3.16666666666667,3.91666666666667,3.33333333333333,2.78255607379536,0.69563901844884,0.924515239716256,0.799844068542699,"20.0632640971384","0.800870977884955"
"sub-RN07AS10",1,18,73,57,2.85714285714286,3.25,46,29.9285714285714,2,21,NA,3.33333333333333,3.58333333333333,3,3.58333333333333,3,0.203634099283592,0.050908524820898,0.00628186562229405,-0.0215955704598518,"-0.414079212051243","0.0346931579417941"
"sub-RN10AN23",2,15,89,64,3.42857142857143,3.25,60,33.7142857142857,1,21,NA,4.75,3.41666666666667,3.33333333333333,4.83333333333333,2.91666666666667,2.73516923460893,0.683792308652232,0.71891458987871,0.842901931216922,"14.3619125721281","0.770431107303918"
"sub-RO06AN18",1,14,68,49,3,3.5,41,26,1,20,NA,3.58333333333333,4,4.5,4.41666666666667,2.91666666666667,-0.22237117254671,-0.0555927931366774,-0.330884351595659,-0.155307467284855,"-9.61619456779081","-0.12672747499389"
"sub-RO07RD30",1.6,15,59,52,2.28571428571429,2,41,27.1428571428571,2,21,NA,3.91666666666667,3.41666666666667,2.83333333333333,3.5,2.08333333333333,-3.05720152652861,-0.764300381632153,-0.543886035919946,-0.712739888710865,"-7.53510225607418","-0.768452219483047"
"sub-RR07ER20",2,17,62,53,3.28571428571429,2.75,49,28.1428571428571,1,21,6,4,4.5,4.08333333333333,4.25,3.16666666666667,0.219072021870926,0.0547680054677316,-0.00813256935793634,0.187500662115429,"-1.19934284998112","0.0638856350839126"
"sub-RR08RD16",1,10,51,46,2.85714285714286,2.75,54,24.4285714285714,2,28,4,3.25,2.91666666666667,4.08333333333333,4,2.5,-0.630598172812505,-0.157649543203126,-0.225146563006008,0.210129360791898,"-2.74780365475105","-0.0825656187826822"
"sub-RS05US01",3.8,20,68,64,3.57142857142857,3.5,60,33.7857142857143,2,25,21,3.83333333333333,3.5,3.16666666666667,3.83333333333333,3.41666666666667,3.28423532720477,0.821058831801193,0.777032560752066,0.946929425516494,"14.3740641776536","0.895374322474655"
"sub-RS06RS22",1.8,16,61,74,3.85714285714286,4.5,72,38.9285714285714,1,20,6,3,3.5,4,4.25,3.58333333333333,6.66364899338187,1.66591224834547,1.57734500903729,1.79219522102621,"29.9351890536254","1.80841187894664"
"sub-RS07LF20",1.4,14,51,55,3.28571428571429,2.75,39,29.1428571428571,2,22,5,4.5,3.58333333333333,3.5,4.08333333333333,2.5,-0.392941843991212,-0.098235460997803,-0.183161668565085,-0.243238942132276,"-6.72571097823523","-0.181807674027298"
"sub-RS07NY01",1,9,99,40,2.42857142857143,1,21,21.2142857142857,2,25,1,4.58333333333333,4.83333333333333,3.66666666666667,4.75,1,-6.484217884709,-1.62105447117725,-1.50798083470616,-1.73371715910547,"-30.0868318560329","-1.78316485460933"
"sub-RT04KE01",1.6,11,81,49,2.42857142857143,2.25,41,25.7142857142857,1,25,NA,3.5,4.5,4.58333333333333,3.58333333333333,2.25,-2.73115691109779,-0.682789227774448,-0.588357944542501,-0.6161689240782,"-9.67331161626132","-0.698014735495915"
"sub-RT05EL10",1.6,8,69,52,3,3.25,53,27.5,1,30,NA,2.58333333333333,3.66666666666667,3.5,3.75,2.66666666666667,0.600962757217204,0.150240689304301,0.0388106410921445,0.330250331617773,"0.877586298028616","0.194700412250978"
"sub-RT05LD05",1.6,20,76,52,2.57142857142857,3,44,27.2857142857143,2,27,10,3.16666666666667,3,3.16666666666667,2.91666666666667,2.91666666666667,-1.10581814980988,-0.276454537452471,-0.304619969605075,-0.284468753713925,"-5.40579516066765","-0.29092785053334"
"sub-RT06AK01",1.4,26,81,65,3.57142857142857,3.25,50,34.2857142857143,2,27,4,3.66666666666667,4,3.75,4,3,2.28535960078659,0.571339900196648,0.542805125592864,0.468952831784769,"8.1223984344603","0.559998036483168"
"sub-RT06AN02",1,17,90,59,2.71428571428571,2.25,53,30.8571428571429,1,19,NA,4.08333333333333,4.08333333333333,3.83333333333333,4,2.33333333333333,-0.601828717591502,-0.150457179397875,0.111947665929059,0.0500909530513064,"5.85377075423712","-0.0710347783002368"
"sub-RT06NZ04",1.8,20,61,60,3.42857142857143,4,52,31.7142857142857,1,30,NA,3.75,4.08333333333333,4.08333333333333,3.16666666666667,3.25,2.7668154890476,0.6917038722619,0.46239533048087,0.618645831225684,"5.95234281263281","0.686675627929444"
"sub-RT06US12",1.6,10,78,35,2.14285714285714,2.75,29,18.5714285714286,1,23,NA,3.16666666666667,2.41666666666667,4.08333333333333,4.08333333333333,2.16666666666667,-4.53280433782207,-1.13320108445552,-1.37544664210178,-1.20286788157349,"-28.0505206883067","-1.25464020129825"
"sub-RT07LD06",2.2,14,77,45,2.14285714285714,2.5,38,23.5714285714286,2,24,8,3.16666666666667,3.08333333333333,3.75,4.16666666666667,2.25,-3.41729541653141,-0.854323854132854,-0.839401969584844,-0.830624700655765,"-14.6272135341097","-0.89064141359506"
"sub-RT09CH24",1.2,9,69,44,2.71428571428571,1.75,35,23.3571428571429,1,26,1,3.08333333333333,3.33333333333333,3.33333333333333,3.91666666666667,1.41666666666667,-3.7112295709019,-0.927807392725476,-0.889165384425292,-0.860973777719493,"-17.4429511167756","-0.994247067676917"
"sub-RY09AS13",1.4,9,71,50,2.85714285714286,2.75,42,26.4285714285714,2,25,10,2.83333333333333,4.16666666666667,3.33333333333333,4.33333333333333,2.58333333333333,-1.24607002402572,-0.311517506006431,-0.380466879656767,-0.302781348482997,"-8.23258622694254","-0.348327866418213"
"sub-RYRAAN26",1,9,92,66,2.42857142857143,2,70,34.2142857142857,2,28,NA,4.41666666666667,4.41666666666667,4.16666666666667,4.58333333333333,1.5,0.4261251581889,0.106531289547225,0.673907817873742,0.644894074113591,"22.6873886687237","0.357225018102921"
"sub-RZ05ND19",1,13,68,65,3.14285714285714,3.5,51,34.0714285714286,1,21,10,3.75,4,3.33333333333333,4.16666666666667,3,1.96431628073372,0.491079070183431,0.492800286006899,0.379447329668818,"8.81598033389661","0.499429036570614"
"sub-RZ06AN15",1.4,16,60,69,3.57142857142857,4,60,36.2857142857143,1,19,NA,4.08333333333333,3.75,3.33333333333333,4.16666666666667,3.33333333333333,4.28098052548188,1.07024513137047,0.998019112152083,1.04885993415144,"17.9750203732448","1.12924600741881"
"sub-RZ06AS07",1,9,86,53,2.14285714285714,1.75,31,27.5714285714286,1,25,NA,4.16666666666667,4.5,3.66666666666667,4.5,1.5,-4.29262197737495,-1.07315549434374,-0.81122973249909,-1.24999249714712,"-13.7904089784247","-1.1572573208262"
"sub-RZ07AR20",1.6,9,78,41,1.85714285714286,1.5,38,21.4285714285714,2,26,NA,3.75,3.83333333333333,4.41666666666667,4.08333333333333,1.33333333333333,-5.43783230761186,-1.35945807690297,-1.14242783623294,-1.13812468800089,"-17.5356859521811","-1.35623095181949"
"sub-SA04AV01",1.2,8,100,28,2,1.25,28,15,2,27,0,3.41666666666667,4.5,3.83333333333333,4.5,1.25,-7.24093020303868,-1.81023255075967,-1.82229178095312,-1.59162240547366,"-33.8187285562098","-1.89253850131614"
"sub-SA05AH22",1,9,63,35,2,2.25,21,18.5,2,28,2,3.16666666666667,3.58333333333333,4.08333333333333,4,1.58333333333333,-6.00294767909667,-1.50073691977417,-1.65330420419209,-1.70021535468862,"-33.6391366045173","-1.67672218687496"
"sub-SE04ER16",1,9,101,50,2,2,36,26,1,23,2,3.25,4.5,3.91666666666667,4.16666666666667,1.91666666666667,-4.05931938548101,-1.01482984637025,-0.800222987859314,-1.05411824991067,"-12.4559292442283","-1.05266223592559"
"sub-SE05AS26",1.2,9,74,36,2.85714285714286,3.25,46,19.4285714285714,1,18,0,3.16666666666667,3.25,4.08333333333333,4.33333333333333,2.5,-1.35751624087158,-0.339379060217896,-0.711847290849087,-0.0737912781282071,"-15.46660597204","-0.346846960343441"
"sub-SE05EN28",1,14,69,48,2.85714285714286,3.5,42,25.4285714285714,2,20,7,3.5,3,2.66666666666667,4,2.83333333333333,-0.457186904299314,-0.114296726074828,-0.373855004293794,-0.173497929475781,"-9.64062832497932","-0.170121821083392"
"sub-SE05ER07",1.4,13,79,74,3.71428571428571,4,60,38.8571428571429,2,30,NA,3.25,4.75,4,4,3.58333333333333,4.88922771185173,1.22230692796293,1.20211850606521,1.12056349830081,"21.5625962952565","1.27351770807648"
"sub-SE05NT27",2,7,82,37,2.42857142857143,2,53,19.7142857142857,2,30,5,4.08333333333333,4.66666666666667,3.83333333333333,4.08333333333333,1.91666666666667,-3.02293036715901,-0.755732591789751,-0.731612349334255,-0.167893773510112,"-9.93133557900532","-0.649115504169073"
"sub-SE05US15",1.4,13,42,81,4,4.25,77,42.5,1,22,NA,3.91666666666667,3.58333333333333,3,4,4.16666666666667,7.48840322168012,1.87210080542003,1.94654712259649,2.04197363737129,"38.4277993791085","2.05852156552444"
"sub-SE05ZI24",1.6,10,83,31,2.42857142857143,2,29,16.7142857142857,1,25,NA,4.25,4,4.75,4.5,1.83333333333333,-5.29464096302223,-1.32366024075556,-1.52100575361669,-1.22851233050547,"-30.9359185633809","-1.43500007829696"
"sub-SE06AM29",1.2,10,98,70,2.57142857142857,3.75,52,36.2857142857143,1,18,15,4.5,4.08333333333333,4,4.41666666666667,3.16666666666667,1.77843069819442,0.444607674548604,0.58066231749418,0.243093362293191,"13.0898561970302","0.476274106612406"
"sub-SE06AN02",1,11,96,73,3.85714285714286,4.75,58,38.4285714285714,1,19,NA,3.58333333333333,4.5,2.83333333333333,4.16666666666667,3.5,5.83685707826688,1.45921426956672,1.22735879890588,1.22446631709639,"19.4829937438686","1.46691505317745"
"sub-SE06NS17",1,13,75,59,3.57142857142857,3,47,31.2857142857143,2,30,7,2.75,3.16666666666667,3.33333333333333,4.5,2.66666666666667,1.2985868230972,0.3246467057743,0.239596951486298,0.278575105648209,"1.72518324504782","0.294863035326799"
"sub-SH06RA18",1,18,102,39,2,2.75,42,20.5,2,21,NA,4.33333333333333,3.91666666666667,3.91666666666667,3.25,2.08333333333333,-3.48308378686638,-0.870770946716596,-0.955327339661422,-0.685778045488794,"-16.1390889761656","-0.868755106201411"
"sub-SH08EM27",1.4,17,74,67,3,4,53,35,1,20,12,3.08333333333333,3.91666666666667,3.25,3.66666666666667,3.41666666666667,2.65363424754542,0.663408561886356,0.62676516693195,0.501787418737466,"11.6549230056971","0.681772267626227"
"sub-SI09ON11",1.4,10,75,57,3,3.5,39,30,1,27,2,2.5,3.58333333333333,4.25,3.91666666666667,2.83333333333333,0.220213796432259,0.0550534491080648,-0.105995810047446,-0.222565512978229,"-5.27388708030283","-0.0377849511509991"
"sub-SS04PH05",1,12,89,68,3.85714285714286,4,61,35.9285714285714,1,21,15,3.58333333333333,4.58333333333333,4.08333333333333,4.83333333333333,2.83333333333333,4.75579896701372,1.18894974175343,1.05439724371377,1.20849751607408,"17.9615095535279","1.2461381073843"
"sub-SS05HA21",1.6,12,97,61,2.28571428571429,3,36,31.6428571428571,2,21,15,3.83333333333333,4.16666666666667,4,3.83333333333333,3,-1.51839904768216,-0.379599761920539,-0.257820735720759,-0.729219693342757,"-4.52994790616072","-0.45989265827274"
"sub-SS06PH11",2.4,16,87,60,2.42857142857143,2.5,50,31.2142857142857,2,20,14,3.75,4.33333333333333,3.16666666666667,3.66666666666667,2.58333333333333,-0.916264761083398,-0.229066190270849,0.0318867733799043,-0.151937274081408,"4.48380377924317","-0.172818571093369"
"sub-SS07BE26",1,16,90,40,1.71428571428571,2.75,29,20.8571428571429,2,24,NA,4,3.41666666666667,2.91666666666667,3.16666666666667,2.75,-4.87073604916481,-1.2176840122912,-1.30381229386842,-1.36826837624221,"-24.4775086829238","-1.32408376204724"
"sub-SS08EL29",2.6,14,70,60,2.85714285714286,2.25,44,31.4285714285714,2,28,NA,3.83333333333333,2.66666666666667,3.83333333333333,4.08333333333333,2.33333333333333,-0.975568866349939,-0.243892216587485,-0.0398195631363423,-0.280287083978278,"0.31025082710891","-0.253264802797622"
"sub-SS09EN15",1.8,10,80,59,3,4,49,31,1,20,2,3.58333333333333,3.75,4.33333333333333,3.58333333333333,3.16666666666667,1.75463236818316,0.43865809204579,0.255823214061083,0.307619090015455,"3.13665025497154","0.423611465843168"
"sub-ST03ED03",2,13,79,50,2.85714285714286,2.75,39,26.4285714285714,2,21,2,2.66666666666667,3.5,3.41666666666667,3.33333333333333,2.41666666666667,-1.47427847921737,-0.368569619804343,-0.453493585318094,-0.43349453569069,"-10.3205688585613","-0.432937005388297"
"sub-ST06AS19",1.2,25,54,77,3.71428571428571,3.75,54,40.3571428571429,1,25,15,3.08333333333333,3.41666666666667,3,3.08333333333333,3.91666666666667,4.34331091046576,1.08582772761644,1.13365326478505,0.821842173957282,"19.5284813713633","1.08729076150085"
"sub-ST06ER23",1.6,18,61,61,3.57142857142857,3.5,46,32.2857142857143,1,23,NA,3.75,3.41666666666667,3.83333333333333,3.25,3.25,1.9962410591454,0.499060264786349,0.333651388169962,0.329478022213686,"2.4797842643867","0.44602594276399"
"sub-ST07AV20",1.4,12,97,38,2.14285714285714,2.5,35,20.0714285714286,2,26,0,3.66666666666667,4.5,3.5,3.66666666666667,2.25,-4.16588731844145,-1.04147182961036,-1.15180506073663,-0.978736457086243,"-21.7327050857248","-1.10243059199356"
"sub-ST07NK15",1,8,94,60,1.85714285714286,2,36,30.9285714285714,2,27,0,2.58333333333333,4.58333333333333,4.5,3.33333333333333,1.66666666666667,-3.55245918602574,-0.888114796506435,-0.491372984292883,-1.0885391657255,"-5.29170033767658","-0.924405280665231"
"sub-ST08LD24",1,9,72,39,2,1.25,28,20.5,2,22,4,3.58333333333333,3.66666666666667,2.83333333333333,4.16666666666667,1.41666666666667,-6.42318478676692,-1.60579619669173,-1.44612888946811,-1.564281796695,"-25.9340716819299","-1.69268415364292"
"sub-ST09ER08",1.2,19,78,66,3.42857142857143,3.25,42,34.7142857142857,1,19,3,3.08333333333333,4.08333333333333,3.5,3.83333333333333,2.83333333333333,1.51459948823573,0.378649872058933,0.349147608908023,0.0635938277487033,"3.26759075955727","0.299113427605816"
"sub-TA03RL11",1.2,14,80,52,3,3.5,50,27.5,2,27,1,3.08333333333333,3.33333333333333,3.66666666666667,4,3.16666666666667,0.685275670193255,0.171318917548314,-0.00921435511576652,0.244288624005131,"-1.20188570722182","0.181605673099968"
"sub-TA05AS18",1.2,16,36,42,3,3.25,53,22.5,1,24,NA,3.5,2.33333333333333,3.16666666666667,4.41666666666667,2.41666666666667,-0.142442166666213,-0.0356105416665533,-0.303155623894227,0.30539523272808,"-6.29028358768034","0.0130146416389611"
"sub-TA05AY30",1.2,18,101,84,3.85714285714286,3.5,79,43.9285714285714,1,21,NA,2.41666666666667,2.83333333333333,2.75,3.58333333333333,3.58333333333333,6.68945484004167,1.67236371001042,1.9897000827531,1.94304183835365,"41.9409759076382","1.90146137454588"
"sub-TA05KO27",1.8,14,78,59,3.14285714285714,3.5,49,31.0714285714286,1,20,NA,3.25,3.5,3.75,3.83333333333333,2.83333333333333,1.36613435627591,0.341533589068977,0.238936056574192,0.277392145529873,"3.12326998139206","0.334011481556681"
"sub-TA07RD07",2.2,14,81,68,3.71428571428571,3.5,54,35.8571428571429,1,22,7,2.83333333333333,3.58333333333333,4.16666666666667,3.58333333333333,3.33333333333333,3.36172511080299,0.840431277700747,0.800881916843901,0.754721105361507,"13.0688878478569","0.852259168130955"
"sub-TE03AS11",2.4,21,95,58,3.28571428571429,4.5,52,30.6428571428571,1,18,7,4.5,3.5,3.66666666666667,2.75,4.08333333333333,3.00663251617817,0.751658129044542,0.410889234970487,0.643901755933327,"4.5321491090705","0.739938458093528"
"sub-TE05AS09",1,12,53,38,2.85714285714286,2.25,31,20.4285714285714,1,29,3,3.41666666666667,2.33333333333333,3,4.25,2,-3.59996300472392,-0.899990751180981,-1.10859440397211,-0.901392112768938,"-24.5069876584655","-1.01961310034776"
